627595.771757	6074389.457537	843.211
627620.76201	6074390.155578	842.512
627645.752263	6074390.853619	841.822
627670.742516	6074391.55166	841.143
627695.732768	6074392.249701	840.476
627720.723021	6074392.947742	838.247
627745.713274	6074393.645783	836.05
627770.703527	6074394.343824	833.89
627795.69378	6074395.041865	833.345
627820.684033	6074395.739906	832.82
627845.674286	6074396.437947	832.312
627870.664539	6074397.135988	831.815
627895.654791	6074397.834029	831.328
627920.645044	6074398.53207	830.849
627945.635297	6074399.230111	830.376
627970.62555	6074399.928152	829.908
627995.615803	6074400.626193	829.44
628020.606056	6074401.324234	828.975
628045.596309	6074402.022275	828.511
628070.586562	6074402.720316	828.044
628095.576815	6074403.418357	827.579
628120.567067	6074404.116398	827.11
628145.55732	6074404.814439	826.642
628170.547573	6074405.512479	826.151
628195.537826	6074406.21052	825.62
628220.528079	6074406.908561	825.031
628245.518332	6074407.606602	824.402
628270.508585	6074408.304643	823.753
628295.498838	6074409.002684	823.105
628320.48909	6074409.700725	822.458
628345.479343	6074410.398766	821.811
628370.469596	6074411.096807	821.165
628395.459849	6074411.794848	820.519
628420.450102	6074412.492889	819.874
628445.440355	6074413.19093	819.23
628470.430608	6074413.888971	818.586
628495.420861	6074414.587012	817.942
628520.411113	6074415.285053	817.299
628545.401366	6074415.983094	816.656
628570.391619	6074416.681135	816.014
628595.381872	6074417.379176	815.372
628620.372125	6074418.077217	814.731
628645.362378	6074418.775258	814.089
628670.352631	6074419.473299	813.449
628695.342884	6074420.17134	812.808
628720.333137	6074420.869381	812.167
628745.323389	6074421.567422	811.528
628770.313642	6074422.265463	810.888
628795.303895	6074422.963504	810.249
628820.294148	6074423.661545	809.61
628845.284401	6074424.359586	808.97
628870.274654	6074425.057627	808.332
628895.264907	6074425.755668	807.716
